loc_id,ensembl,width
cblb,ENSSSAG00000054962,220847
cblc,ENSSSAG00000010086,21087
cbln12,ENSSSAG00000067750,2657
cbln20,ENSSSAG00000040313,1803
cbln2b,ENSSSAG00000079357,3515
cbpa1,ENSSSAG00000103503,3919
cbpa2,ENSSSAG00000051829,9163
cbr1,ENSSSAG00000007257,2324
cbr4,ENSSSAG00000079171,17293
cbwd,ENSSSAG00000008659,3186
cbx1b,ENSSSAG00000114824,10062
cbx3,ENSSSAG00000064790,7906
cbx5,ENSSSAG00000096644,6880
cbx7b,ENSSSAG00000118777,5400
cbx8b,ENSSSAG00000046122,3407
cby1,ENSSSAG00000013753,10252
cc068,ENSSSAG00000112351,18768
cc106,ENSSSAG00000121298,12872
cc124,ENSSSAG00000042702,8458
cc134,ENSSSAG00000104474,3795
cc2d1a,ENSSSAG00000094029,34662
cc2d1b,ENSSSAG00000098492,41189
cc2d2a,ENSSSAG00000067818,30416
ccar2,ENSSSAG00000077274,19560
ccbe1,ENSSSAG00000042775,117627
ccd12,ENSSSAG00000002917,21407
ccd16,ENSSSAG00000081420,2749
ccd49,ENSSSAG00000046421,4396
ccd50,ENSSSAG00000121206,1248
ccd82,ENSSSAG00000001805,3258
ccd92,ENSSSAG00000102881,22847
ccd93,ENSSSAG00000063646,7947
ccdc106b,ENSSSAG00000066419,3662
ccdc125,ENSSSAG00000040105,20665
ccdc127a,ENSSSAG00000084674,2144
ccdc127b,ENSSSAG00000020001,2166
ccdc13,ENSSSAG00000075091,10586
ccdc135,ENSSSAG00000072831,25956
ccdc137,ENSSSAG00000002067,14255
ccdc14,ENSSSAG00000054519,6752
ccdc142,ENSSSAG00000063870,6502
ccdc149a,ENSSSAG00000066535,31607
ccdc15,ENSSSAG00000090678,11845
ccdc150,ENSSSAG00000065504,12130
ccdc152,ENSSSAG00000098302,3387
ccdc166,ENSSSAG00000094260,5559
ccdc167,ENSSSAG00000043108,1727
ccdc169,ENSSSAG00000117575,24827
ccdc170,ENSSSAG00000082734,4859
ccdc172,ENSSSAG00000089404,8377
ccdc174,ENSSSAG00000045776,3694
ccdc177,ENSSSAG00000119525,8839
ccdc178,ENSSSAG00000081655,23122
ccdc18,ENSSSAG00000070611,33389
ccdc180,ENSSSAG00000053797,10113
ccdc181,ENSSSAG00000074903,5577
ccdc186,ENSSSAG00000069052,145893
ccdc191,ENSSSAG00000008201,30333
ccdc22,ENSSSAG00000056072,8606
ccdc25,ENSSSAG00000069359,6698
ccdc28a,ENSSSAG00000064213,9385
ccdc30,ENSSSAG00000068378,51422
ccdc36,ENSSSAG00000104013,4060
ccdc39,ENSSSAG00000051402,18247
ccdc3b,ENSSSAG00000091093,43027
ccdc40,ENSSSAG00000045908,13379
ccdc50a,ENSSSAG00000074818,41869
ccdc51,ENSSSAG00000078605,3137
ccdc57,ENSSSAG00000068188,36727
ccdc61,ENSSSAG00000106596,7433
ccdc62,ENSSSAG00000080479,9199
ccdc71,ENSSSAG00000061089,1382
ccdc73,ENSSSAG00000004891,17898
ccdc77,ENSSSAG00000079873,9469
ccdc78,ENSSSAG00000059163,10659
ccdc80,ENSSSAG00000069583,22301
ccdc80l2,ENSSSAG00000090561,5400
ccdc83,ENSSSAG00000098038,8039
ccdc85a,ENSSSAG00000078084,36621
ccdc85ca,ENSSSAG00000093051,55482
ccdc87,ENSSSAG00000044247,71618
ccdc88b,ENSSSAG00000117838,12075
ccdc90b,ENSSSAG00000041908,21828
cchcr1,ENSSSAG00000066511,11842
cck-l,ENSSSAG00000003751,2978
cckb,ENSSSAG00000078285,5358
cckbra,ENSSSAG00000085820,55477
ccl19a.1,ENSSSAG00000071823,23196
ccl20a.3,ENSSSAG00000066280,1193
ccl25a,ENSSSAG00000065129,2759
ccl25b,ENSSSAG00000071212,2730
ccl27a,ENSSSAG00000065916,3293
ccm2,ENSSSAG00000048104,31618
ccm2l,ENSSSAG00000092536,49818
ccn1,ENSSSAG00000051615,2975
ccn1l1,ENSSSAG00000116908,4733
ccn6,ENSSSAG00000064347,14288
ccna1,ENSSSAG00000007788,5488
ccna2,ENSSSAG00000004077,4776
ccnb1,ENSSSAG00000081645,3330
ccnb1ip1,ENSSSAG00000005776,1870
ccnb2,ENSSSAG00000072531,2580
ccnb3,ENSSSAG00000070665,13751
ccnc,ENSSSAG00000107759,5038
ccnd1,ENSSSAG00000006058,12029
ccnd2,ENSSSAG00000100349,11534
ccnd3,ENSSSAG00000119080,3692
ccndbp1,ENSSSAG00000076248,21049
ccne1,ENSSSAG00000065436,4767
ccne2,ENSSSAG00000057367,5641
ccnf,ENSSSAG00000047410,20122
ccng2,ENSSSAG00000082396,7651
ccnh,ENSSSAG00000031250,7544
ccni,ENSSSAG00000065988,22015
ccni2,ENSSSAG00000078101,7553
ccnj,ENSSSAG00000065592,21198
ccno,ENSSSAG00000103697,4151
ccnp,ENSSSAG00000027724,3930
ccnq,ENSSSAG00000121208,23439
ccnt2a,ENSSSAG00000056134,11011
ccny,ENSSSAG00000078895,70256
ccpg1,ENSSSAG00000010184,13004
ccr10,ENSSSAG00000063070,3546
ccr12a,ENSSSAG00000042462,2442
ccr6,ENSSSAG00000076547,4042
ccr9a,ENSSSAG00000071116,3151
ccs,ENSSSAG00000054538,5485
ccsapb,ENSSSAG00000000147,2451
ccser1,ENSSSAG00000007074,106299
ccser2a,ENSSSAG00000051834,74976
ccser2b,ENSSSAG00000049350,109231
cct2,ENSSSAG00000052119,9054
cct4,ENSSSAG00000067264,6977
cct5,ENSSSAG00000078955,5024
cct7,ENSSSAG00000041751,14619
cct8,ENSSSAG00000005718,14963
cd109,ENSSSAG00000100303,25148
cd166,ENSSSAG00000054868,69242
cd226,ENSSSAG00000079372,12931
cd276,ENSSSAG00000065135,1757
cd2ap,ENSSSAG00000044834,76163
cd2b2,ENSSSAG00000108724,2904
cd2l6,ENSSSAG00000069958,11313
cd37,ENSSSAG00000065541,19558
cd3e,ENSSSAG00000076824,2873
cd40l,ENSSSAG00000063247,3547
cd40lg,ENSSSAG00000076875,3190
cd44b,ENSSSAG00000090776,32955
cd53,ENSSSAG00000071444,5792
cd59b,ENSSSAG00000064136,2092
cd63,ENSSSAG00000056533,21622
cd68,ENSSSAG00000002993,6687
cd74a,ENSSSAG00000091373,5132
cd79b,ENSSSAG00000094541,5401
cd7al,ENSSSAG00000046161,1750
cd82,ENSSSAG00000052206,61073
cd8a,ENSSSAG00000065860,2766
cd9,ENSSSAG00000079939,13284
cd99,ENSSSAG00000059521,17608
cdan1,ENSSSAG00000076520,19883
cdc14ab,ENSSSAG00000043664,60808
cdc14b,ENSSSAG00000065862,28822
cdc16,ENSSSAG00000065343,23541
cdc2,ENSSSAG00000101699,6087
cdc20,ENSSSAG00000075603,5287
cdc25b,ENSSSAG00000005251,47200
cdc25d,ENSSSAG00000008227,11102
cdc26,ENSSSAG00000097858,1494
cdc27,ENSSSAG00000050808,14965
cdc37l1,ENSSSAG00000010118,16150
cdc40,ENSSSAG00000002396,48179
cdc42,ENSSSAG00000077838,52362
cdc42bpab,ENSSSAG00000044396,95106
cdc42bpb,ENSSSAG00000040963,143958
cdc42ep1a,ENSSSAG00000121794,18600
cdc42ep4b,ENSSSAG00000087663,27999
cdc42ep5,ENSSSAG00000004884,5428
cdc42l,ENSSSAG00000106298,9049
cdc42se2,ENSSSAG00000081817,74980
cdc45,ENSSSAG00000047205,13820
cdc5l,ENSSSAG00000005830,24445
cdc7,ENSSSAG00000074223,7872
cdc73,ENSSSAG00000048653,39144
cdca2,ENSSSAG00000072640,14705
cdca3,ENSSSAG00000040417,13997
cdca4,ENSSSAG00000041487,9285
cdca5,ENSSSAG00000067262,4664
cdca7a,ENSSSAG00000071616,3410
cdca8,ENSSSAG00000040950,18570
cdcp1b,ENSSSAG00000078139,11547
cdcp2,ENSSSAG00000005877,26370
cdd,ENSSSAG00000066839,8368
cdh12a,ENSSSAG00000064448,29133
cdh13,ENSSSAG00000069414,513598
cdh16,ENSSSAG00000063252,32536
cdh17,ENSSSAG00000041254,17126
cdh18a,ENSSSAG00000064491,58307
cdh19,ENSSSAG00000071258,20536
cdh2,ENSSSAG00000079280,69688
cdh23,ENSSSAG00000049691,735623
cdh26.2,ENSSSAG00000040049,29874
cdh8,ENSSSAG00000049738,98499
cdhr2,ENSSSAG00000038420,45326
cdhr5a,ENSSSAG00000102956,27472
cdhr5b,ENSSSAG00000055278,21482
cdin1,ENSSSAG00000088245,79719
cdip1,ENSSSAG00000099369,11803
cdipt,ENSSSAG00000003583,10266
cdk10,ENSSSAG00000007908,11896
cdk12,ENSSSAG00000045655,16015
cdk13,ENSSSAG00000071869,8794
cdk16,ENSSSAG00000076397,27317
cdk18,ENSSSAG00000042486,53184
cdk19,ENSSSAG00000074182,54035
cdk2,ENSSSAG00000081273,3406
cdk20,ENSSSAG00000046839,14531
cdk21,ENSSSAG00000040532,3114
cdk5r1b,ENSSSAG00000101629,5265
cdk5r2b,ENSSSAG00000091774,2509
cdk5rap1,ENSSSAG00000077209,4771
cdk5rap2,ENSSSAG00000046803,68514
cdk5rap3,ENSSSAG00000030149,3990
cdk7,ENSSSAG00000072300,8228
cdk8,ENSSSAG00000010012,15906
cdk9,ENSSSAG00000070738,3890
cdka1,ENSSSAG00000041550,1898
cdkal,ENSSSAG00000103459,806469
cdkl1,ENSSSAG00000099783,24631
cdkn1a,ENSSSAG00000118804,5098
cdkn1cb,ENSSSAG00000064402,2020
cdkn3,ENSSSAG00000057565,2242
cdn2d,ENSSSAG00000000830,1676
cdo1,ENSSSAG00000045718,5555
cdon,ENSSSAG00000086667,139287
cdpf1,ENSSSAG00000090473,7960
cdx1b,ENSSSAG00000086162,5667
ceacam1,ENSSSAG00000092134,14297
cebp1,ENSSSAG00000081290,1667
cebpa,ENSSSAG00000041414,2114
cebpb,ENSSSAG00000089329,1610
cebpd,ENSSSAG00000070763,1611
cef10,ENSSSAG00000008740,2958
celf3a,ENSSSAG00000006653,23197
celsr1a,ENSSSAG00000065271,137416
celsr2,ENSSSAG00000077520,83180
cemip2,ENSSSAG00000072688,67884
cenatac,ENSSSAG00000041880,11857
cenpe,ENSSSAG00000073454,19240
cenpf,ENSSSAG00000002402,19851
cenph,ENSSSAG00000112366,3794
cenpi,ENSSSAG00000078484,22680
cenpk,ENSSSAG00000078834,5823
cenpl,ENSSSAG00000079695,2604
cenpm,ENSSSAG00000006143,14139
cenpn,ENSSSAG00000052619,3492
cenpo,ENSSSAG00000073749,8029
cenpp,ENSSSAG00000087528,185194
cenpq,ENSSSAG00000111106,13957
cenps,ENSSSAG00000042255,3395
cenpu,ENSSSAG00000071426,7019
cep112,ENSSSAG00000114158,191752
cep120,ENSSSAG00000065138,62080
cep126,ENSSSAG00000064695,47607
cep131,ENSSSAG00000001803,53159
cep135,ENSSSAG00000042894,15956
cep15,ENSSSAG00000098297,7268
cep152,ENSSSAG00000058295,24417
cep170aa,ENSSSAG00000074354,65874
cep19,ENSSSAG00000118536,1465
cep290,ENSSSAG00000004548,54612
cep295,ENSSSAG00000065499,11849
cep350,ENSSSAG00000070199,32867
cep41,ENSSSAG00000004034,6960
cep43,ENSSSAG00000039575,17786
cep44,ENSSSAG00000069330,15653
cep55l,ENSSSAG00000062361,11493
cep57,ENSSSAG00000093316,11423
cep57l1,ENSSSAG00000008398,4724
cep63,ENSSSAG00000047113,18396
cep68,ENSSSAG00000069615,9860
cep78,ENSSSAG00000118150,30319
cep85l,ENSSSAG00000080943,72063
cep97,ENSSSAG00000112617,9413
cept1b,ENSSSAG00000081180,19483
cerk,ENSSSAG00000063672,39445
cers2a,ENSSSAG00000006824,44052
cers6,ENSSSAG00000081509,26606
ces2b,ENSSSAG00000042460,33123
ces3,ENSSSAG00000046473,4902
cetn3,ENSSSAG00000087654,3477
cetn4,ENSSSAG00000118910,5568
cf089,ENSSSAG00000091495,9418
cf105,ENSSSAG00000008678,6232
cf12,ENSSSAG00000070963,3095
cf120,ENSSSAG00000090952,1929
cf125,ENSSSAG00000053892,12113
cf166,ENSSSAG00000040847,2905
cf190,ENSSSAG00000071247,5890
cf191,ENSSSAG00000046785,2256
cfap119,ENSSSAG00000054440,2207
cfap126,ENSSSAG00000060439,1632
cfap157,ENSSSAG00000067531,15606
cfap161,ENSSSAG00000009067,42282
cfap184,ENSSSAG00000119094,3325
cfap20,ENSSSAG00000047067,4752
cfap206,ENSSSAG00000039803,5115
cfap20dc,ENSSSAG00000074283,59292
cfap210,ENSSSAG00000081573,3772
cfap221,ENSSSAG00000055630,21033
cfap251,ENSSSAG00000075365,9777
cfap263,ENSSSAG00000096943,8994
cfap276,ENSSSAG00000099367,1786
cfap298,ENSSSAG00000010089,19319
cfap299,ENSSSAG00000063261,294469
cfap300,ENSSSAG00000117852,20447
cfap36,ENSSSAG00000073925,37396
cfap410,ENSSSAG00000039434,6861
cfap418,ENSSSAG00000057293,13361
cfap43,ENSSSAG00000078942,16758
cfap44,ENSSSAG00000009369,16485
cfap46,ENSSSAG00000112748,94829
cfap52,ENSSSAG00000043131,12932
cfap53,ENSSSAG00000068107,3992
cfap54,ENSSSAG00000085065,11148
cfap57,ENSSSAG00000005062,31441
cfap58,ENSSSAG00000049059,21458
cfap61,ENSSSAG00000070165,35554
cfap65,ENSSSAG00000106032,57199
cfap68,ENSSSAG00000001437,9974
cfap70,ENSSSAG00000040609,17046
cfap73,ENSSSAG00000067414,8166
cfap74,ENSSSAG00000076208,49694
cfap77,ENSSSAG00000044475,107101
cfap90,ENSSSAG00000007123,27445
cfap91,ENSSSAG00000039954,8771
cfap92,ENSSSAG00000008800,66339
cfap96,ENSSSAG00000111648,3258
cfap97,ENSSSAG00000005936,23885
cfap97d1,ENSSSAG00000109408,3833
cfap99,ENSSSAG00000015649,13597
cfd,ENSSSAG00000082077,3292
cfdp1,ENSSSAG00000067950,68227
cfhl5,ENSSSAG00000053226,11187
cfl1,ENSSSAG00000109460,5365
cg024,ENSSSAG00000053238,1708
cg047,ENSSSAG00000025226,2547
cg057,ENSSSAG00000076561,9366
cgasa,ENSSSAG00000103922,2347
cgl,ENSSSAG00000068808,11290
cgnb,ENSSSAG00000054367,52086
cgrrf1,ENSSSAG00000074706,5423
ch076,ENSSSAG00000106618,1947
ch25h,ENSSSAG00000105272,1654
ch25hl2,ENSSSAG00000078425,921
ch25hl3,ENSSSAG00000077598,6169
chac1,ENSSSAG00000043336,2071
chac2,ENSSSAG00000092683,518
chadlb,ENSSSAG00000002125,5152
chchd1,ENSSSAG00000055622,4050
chchd3a,ENSSSAG00000003966,99594
chchd4a,ENSSSAG00000104861,326
chchd5,ENSSSAG00000003771,5393
chchd6a,ENSSSAG00000073311,75517
chchd6b,ENSSSAG00000009628,54639
chchd7,ENSSSAG00000073145,3788
chd1,ENSSSAG00000069446,40403
chd1l,ENSSSAG00000056689,70536
chd2,ENSSSAG00000040358,31177
chd3,ENSSSAG00000040285,62391
chd6,ENSSSAG00000064285,132782
chd7,ENSSSAG00000074317,80179
chd8,ENSSSAG00000064186,23737
chdh,ENSSSAG00000058040,8749
chek1,ENSSSAG00000007777,41966
cherp,ENSSSAG00000002956,15294
chfr,ENSSSAG00000081316,12799
chga,ENSSSAG00000041214,17056
chgb,ENSSSAG00000067770,4037
chia.1,ENSSSAG00000079976,4184
chid1,ENSSSAG00000044253,10056
chka,ENSSSAG00000064222,27620
chl1a,ENSSSAG00000075260,76974
chl1b,ENSSSAG00000069369,33695
chlsn,ENSSSAG00000056848,16693
chm,ENSSSAG00000040816,33938
chm1b,ENSSSAG00000008058,4754
chmp2ba,ENSSSAG00000070554,16447
chmp3,ENSSSAG00000043245,3787
chmp4ba,ENSSSAG00000076234,9096
chmp4c,ENSSSAG00000070361,3326
chmp6b,ENSSSAG00000001753,11042
chmp7,ENSSSAG00000057812,4785
chn1,ENSSSAG00000072542,11233
chodl,ENSSSAG00000103614,21182
chordc1b,ENSSSAG00000115630,31178
chp2,ENSSSAG00000047947,3066
chpf2,ENSSSAG00000043047,7137
chpt1,ENSSSAG00000105474,15989
chrc1,ENSSSAG00000082680,4600
chrm4b,ENSSSAG00000065320,995
chrna10a,ENSSSAG00000045148,3720
chrna11,ENSSSAG00000006122,17528
chrna2a,ENSSSAG00000037181,6360
chrna4b,ENSSSAG00000068064,13709
chrnb1,ENSSSAG00000081612,28274
chrnb1l,ENSSSAG00000065525,22988
chrnb2,ENSSSAG00000035346,14453
chrnd,ENSSSAG00000078490,6049
chst1,ENSSSAG00000004800,4486
chst14,ENSSSAG00000042869,3489
chst2,ENSSSAG00000106343,2485
chst6,ENSSSAG00000008266,24319
chst7,ENSSSAG00000054689,1672
chsta,ENSSSAG00000007896,4602
chsy3,ENSSSAG00000115562,189902
chtopa,ENSSSAG00000116601,5833
churc1,ENSSSAG00000073534,2060
ci023,ENSSSAG00000048956,2525
ci085,ENSSSAG00000117724,14227
ci150,ENSSSAG00000076598,5065
ci167,ENSSSAG00000080619,17755
ciao2a,ENSSSAG00000082537,4088
ciapin1,ENSSSAG00000042031,9541
ciapin1-b,ENSSSAG00000007147,9568
ciarta,ENSSSAG00000055428,2805
cib1,ENSSSAG00000068893,2671
cib3,ENSSSAG00000094870,7941
cibar1,ENSSSAG00000066097,30060
cibar2,ENSSSAG00000049989,7135
cica,ENSSSAG00000071083,30274
cidea,ENSSSAG00000086575,16030
cidec,ENSSSAG00000099152,7187
cilp,ENSSSAG00000070435,10552
cimap1d,ENSSSAG00000099149,3375
cimip2b,ENSSSAG00000001319,3965
cimip2c,ENSSSAG00000091891,6486
cimip4,ENSSSAG00000050408,2008
cimip5,ENSSSAG00000040584,2209
cinp,ENSSSAG00000061178,1441
cip2a,ENSSSAG00000078099,12087
cirbp,ENSSSAG00000109472,881
cirbpb,ENSSSAG00000064249,6765
cirop,ENSSSAG00000006270,9730
ciroz,ENSSSAG00000079480,5131
cirsr,ENSSSAG00000108398,10408
cisd2,ENSSSAG00000008170,5691
cish,ENSSSAG00000072701,3952
cite2,ENSSSAG00000055947,7022
cited4b,ENSSSAG00000115755,3196
ciz1a,ENSSSAG00000054368,15760
ciz1b,ENSSSAG00000071630,23229
cj011,ENSSSAG00000086352,5935
cj058,ENSSSAG00000086209,12510
ck046,ENSSSAG00000074035,5183
ckap2l,ENSSSAG00000045445,25908
ckba,ENSSSAG00000003466,12716
cklf7,ENSSSAG00000043044,9869
ckm2,ENSSSAG00000075928,8029
ckmb,ENSSSAG00000057721,3760
ckmt2,ENSSSAG00000000174,6329
cks1,ENSSSAG00000054441,6041
cks2,ENSSSAG00000074941,198
cl005,ENSSSAG00000046094,5442
cl011,ENSSSAG00000041775,12406
cl026,ENSSSAG00000010251,3394
cl045,ENSSSAG00000046024,3278
clasp1a,ENSSSAG00000119244,94321
clasp2,ENSSSAG00000100250,92471
clcc1,ENSSSAG00000046045,23097
clcf1,ENSSSAG00000118873,12782
clcn2a,ENSSSAG00000076832,73374
clcn3,ENSSSAG00000038956,75058
clcn6,ENSSSAG00000068846,32231
clcnk,ENSSSAG00000079035,16952
cld14,ENSSSAG00000101081,2146
cld5,ENSSSAG00000096991,1700
cld6,ENSSSAG00000089925,4171
cldn1,ENSSSAG00000038826,3533
cldn10a,ENSSSAG00000107218,2211
cldn10b,ENSSSAG00000081133,4760
cldn10d,ENSSSAG00000081543,2883
cldn10e,ENSSSAG00000081545,2057
cldn10l2,ENSSSAG00000097966,2153
cldn12,ENSSSAG00000046063,3969
cldn15a,ENSSSAG00000079658,2738
cldn15la,ENSSSAG00000046765,3783
cldn18,ENSSSAG00000069511,2555
cldn19,ENSSSAG00000120924,15526
cldn2,ENSSSAG00000086905,3407
cldn23l,ENSSSAG00000045964,666
cldn26,ENSSSAG00000092598,1195
cldn34a,ENSSSAG00000089462,23410
cldn3c,ENSSSAG00000117167,27812
cldn5a,ENSSSAG00000120089,1793
cldn7a,ENSSSAG00000081611,9424
cldn8.1,ENSSSAG00000059255,2552
cldn8.2,ENSSSAG00000119051,1512
cldnd,ENSSSAG00000063722,7714
cldnf,ENSSSAG00000006959,6141
cldni,ENSSSAG00000085482,3329
cldnj,ENSSSAG00000006959,16715
cldx,ENSSSAG00000059208,7204
clec11a,ENSSSAG00000068828,1508
clec3ba,ENSSSAG00000066581,2111
clgn,ENSSSAG00000009667,27608
clic2,ENSSSAG00000121476,4912
clic3,ENSSSAG00000079906,5207
clic4,ENSSSAG00000003414,7944
clic5a,ENSSSAG00000002585,7133
clint1a,ENSSSAG00000044622,24624
clip1a,ENSSSAG00000075481,56539
clip2,ENSSSAG00000055776,82960
clk4a,ENSSSAG00000038402,10298
clk4b,ENSSSAG00000060037,10562
clm1,ENSSSAG00000078214,18824
clm7,ENSSSAG00000072247,8559
clm8,ENSSSAG00000064734,2493
clmpa,ENSSSAG00000067073,176903
cln5,ENSSSAG00000031038,4366
cln6b,ENSSSAG00000100159,12226
clns1a,ENSSSAG00000043850,8307
clocka,ENSSSAG00000056165,64577
clpb,ENSSSAG00000064422,79742
clptm1l,ENSSSAG00000043766,9300
clpxa,ENSSSAG00000008466,26327
clrn1,ENSSSAG00000072310,24767
clrn3,ENSSSAG00000091897,1815
clstn1,ENSSSAG00000080170,65443
clta,ENSSSAG00000089095,9912
cltb,ENSSSAG00000095562,8499
cluap1,ENSSSAG00000058582,26716
cluha,ENSSSAG00000058620,22829
clul1,ENSSSAG00000073840,11213
clus,ENSSSAG00000070023,7680
clxn,ENSSSAG00000115786,1918
clybl,ENSSSAG00000084868,220545
cmbl,ENSSSAG00000060979,4761
cmc2,ENSSSAG00000052629,4944
cmc4,ENSSSAG00000015070,2496
cmip,ENSSSAG00000006567,34671
cmklr1,ENSSSAG00000121768,3998
cmklr2,ENSSSAG00000105275,2760
cmlc1,ENSSSAG00000117473,763
cmn,ENSSSAG00000112301,84445
cmpk,ENSSSAG00000118182,4933
cmpk2,ENSSSAG00000007886,11730
cmss1,ENSSSAG00000048644,83850
cmtr1,ENSSSAG00000039951,21231
cmtr2,ENSSSAG00000029832,5802
cmya5,ENSSSAG00000121490,95990
cn024,ENSSSAG00000104786,2188
cn37,ENSSSAG00000041127,5689
cnbd1,ENSSSAG00000074241,71002
cnbp,ENSSSAG00000007959,4040
cnbpa,ENSSSAG00000007968,4202
cndp1,ENSSSAG00000100926,4583
cnfn,ENSSSAG00000112786,2324
cnga1a,ENSSSAG00000004920,11775
cnga1b,ENSSSAG00000003250,32104
cnga3a,ENSSSAG00000049199,23334
cnga4,ENSSSAG00000118502,5352
cngb1a,ENSSSAG00000061103,64596
cngb3.1,ENSSSAG00000074249,45224
cngb3.2,ENSSSAG00000074246,19661
cngk,ENSSSAG00000080159,31020
cnih1,ENSSSAG00000057589,17546
cnih2,ENSSSAG00000103428,7526
cnih4,ENSSSAG00000120562,9773
cnksr1,ENSSSAG00000045975,89965
cnn1b,ENSSSAG00000041742,7714
cnn2,ENSSSAG00000076836,6336
cnn3,ENSSSAG00000057230,17557
cnnm2b,ENSSSAG00000008311,54757
cnot2,ENSSSAG00000066713,10254
cnot4a,ENSSSAG00000079490,13153
cnot6,ENSSSAG00000110728,13800
cnot7,ENSSSAG00000076033,20061
cnot9,ENSSSAG00000044481,23141
cnp,ENSSSAG00000002744,5598
cnppd1,ENSSSAG00000059269,11279
cnpy1,ENSSSAG00000066633,20503
cnpy3,ENSSSAG00000003877,15728
cnpy4,ENSSSAG00000079629,3320
cnr1,ENSSSAG00000086749,5021
cnrip1b,ENSSSAG00000121949,8779
cntd1,ENSSSAG00000116059,11507
cntfr,ENSSSAG00000096970,457893
cntn1b,ENSSSAG00000100248,38063
cntn2,ENSSSAG00000100474,23920
cntn3a.1,ENSSSAG00000074597,107580
cntn3a.2,ENSSSAG00000077784,70511
cntn4,ENSSSAG00000057173,170034
cntn5,ENSSSAG00000092837,488559
cntnap2a,ENSSSAG00000072666,243216
cntnap3,ENSSSAG00000077543,185022
cntrl,ENSSSAG00000044457,114745
cntrob,ENSSSAG00000045602,31026
co4a1,ENSSSAG00000029801,33925
coa1,ENSSSAG00000117856,4922
coa3a,ENSSSAG00000087478,1552
coa3b,ENSSSAG00000009814,3597
coa4,ENSSSAG00000000775,1832
coa5,ENSSSAG00000057082,1222
coa7,ENSSSAG00000047821,1747
coa8,ENSSSAG00000003364,8666
coasy,ENSSSAG00000062996,19041
cobll1b,ENSSSAG00000079191,4691
coch,ENSSSAG00000071720,6234
coea1,ENSSSAG00000078980,24632
cog2,ENSSSAG00000000368,13027
cog3,ENSSSAG00000075841,12057
cog6,ENSSSAG00000120663,119116
coil,ENSSSAG00000004506,18853
col10a1a,ENSSSAG00000004398,6604
col10a1b,ENSSSAG00000054551,6352
col11a1a,ENSSSAG00000055939,94333
col13a1,ENSSSAG00000074170,116505
col17a1b,ENSSSAG00000078949,22994
col1a1a,ENSSSAG00000006686,21494
col1a1b,ENSSSAG00000069947,22929
col20a1,ENSSSAG00000008159,35962
col21a1,ENSSSAG00000079013,57503
col25a1,ENSSSAG00000115194,454595
col27a1a,ENSSSAG00000000840,366137
col27a1b,ENSSSAG00000119376,156332
col28a1a,ENSSSAG00000070469,30888
col28a2a,ENSSSAG00000054723,31168
col2a1b,ENSSSAG00000064261,85663
col4a1,ENSSSAG00000065415,161477
col4a4,ENSSSAG00000108925,211246
col4a5,ENSSSAG00000064682,87582
col5a2a,ENSSSAG00000057090,64716
col6a1,ENSSSAG00000119824,53403
col6a2,ENSSSAG00000112186,61490
col9a1b,ENSSSAG00000107756,32631
colgalt1a,ENSSSAG00000003681,26803
colgalt2b,ENSSSAG00000069716,37335
commd1,ENSSSAG00000067660,20262
commd10,ENSSSAG00000045760,38166
commd2,ENSSSAG00000097066,5427
commd3,ENSSSAG00000080101,5648
commd5,ENSSSAG00000057116,7238
commd6,ENSSSAG00000110535,601
commd7,ENSSSAG00000070041,18112
commd8,ENSSSAG00000005612,7955
commd9,ENSSSAG00000064293,8333
comp,ENSSSAG00000064969,16676
comta,ENSSSAG00000076380,20470
comtb,ENSSSAG00000095832,5264
cop1,ENSSSAG00000079809,9591
copa,ENSSSAG00000005526,17079
copb,ENSSSAG00000056136,7902
copb2,ENSSSAG00000002265,18391
copg2,ENSSSAG00000054186,41659
cops2,ENSSSAG00000111618,8202
cops3,ENSSSAG00000066197,14270
cops4,ENSSSAG00000073417,7389
cops7a,ENSSSAG00000040620,9954
copt1,ENSSSAG00000077631,29581
copt2,ENSSSAG00000079845,8654
coq3,ENSSSAG00000066313,20076
coq4,ENSSSAG00000099892,34098
coq5,ENSSSAG00000069487,3003
coq6,ENSSSAG00000005640,10676
coq7,ENSSSAG00000082044,10588
coq8aa,ENSSSAG00000070624,40167
coq9,ENSSSAG00000042031,8432
cor1a,ENSSSAG00000042362,10504
cor1c,ENSSSAG00000005930,19031
corin,ENSSSAG00000002918,89017
coro1ca,ENSSSAG00000076216,59868
coro6,ENSSSAG00000004602,78595
coro7,ENSSSAG00000049580,258173
cotl1,ENSSSAG00000098390,4738
cox10,ENSSSAG00000069915,67531
cox11,ENSSSAG00000000273,18397
cox14,ENSSSAG00000042994,3098
cox15,ENSSSAG00000002144,20188
cox16,ENSSSAG00000065205,12485
cox17,ENSSSAG00000063315,2892
cox19,ENSSSAG00000078783,1546
cox4i1,ENSSSAG00000052502,12642
cox4i1l,ENSSSAG00000074078,11233
cox5b2,ENSSSAG00000040757,2589
cox5ba,ENSSSAG00000075382,17304
cox6a1,ENSSSAG00000080474,6536
cox6b1,ENSSSAG00000095913,3527
cox7a1,ENSSSAG00000047999,1183
cox7a2l,ENSSSAG00000072577,4053
cox7b,ENSSSAG00000011384,1617
cp,ENSSSAG00000042701,24902
cp033,ENSSSAG00000046131,2128
cp063,ENSSSAG00000072785,1303
cp075,ENSSSAG00000114073,3829
