name,ensembl_gene_id
ensembl_A,ENSSSAG00000068795
ensembl_B,ENSSSAG00000060466
ensembl_A,ENSSSAG00000072485
ensembl_B,ENSSSAG00000064843
ensembl_A,ENSSSAG00000057685
ensembl_B,ENSSSAG00000043325
ensembl_A,ENSSSAG00000064313
ensembl_B,ENSSSAG00000042174
ensembl_A,ENSSSAG00000121498
ensembl_B,ENSSSAG00000116091
ensembl_A,ENSSSAG00000118531
ensembl_B,ENSSSAG00000038140
ensembl_A,ENSSSAG00000043592
ensembl_B,ENSSSAG00000001444
ensembl_A,ENSSSAG00000100306
ensembl_B,ENSSSAG00000016311
ensembl_A,ENSSSAG00000079568
ensembl_B,ENSSSAG00000003604
ensembl_A,ENSSSAG00000079850
ensembl_B,ENSSSAG00000002023
ensembl_A,ENSSSAG00000009221
ensembl_B,ENSSSAG00000038979
ensembl_A,ENSSSAG00000066540
ensembl_B,ENSSSAG00000110201
ensembl_A,ENSSSAG00000001047
ensembl_B,ENSSSAG00000002116
ensembl_A,ENSSSAG00000086186
ensembl_B,ENSSSAG00000003193
ensembl_A,ENSSSAG00000064346
ensembl_B,ENSSSAG00000003812
ensembl_A,ENSSSAG00000056888
ensembl_B,ENSSSAG00000081794
ensembl_A,ENSSSAG00000111782
ensembl_B,ENSSSAG00000107138
ensembl_A,ENSSSAG00000103914
ensembl_B,ENSSSAG00000083944
ensembl_A,ENSSSAG00000074095
ensembl_B,ENSSSAG00000097636
ensembl_A,ENSSSAG00000074845
ensembl_B,ENSSSAG00000086818
ensembl_A,ENSSSAG00000065972
ensembl_B,ENSSSAG00000099034
ensembl_A,ENSSSAG00000010230
ensembl_B,ENSSSAG00000068371
ensembl_A,ENSSSAG00000006850
ensembl_B,ENSSSAG00000000051
ensembl_A,ENSSSAG00000105000
ensembl_B,ENSSSAG00000111048
ensembl_A,ENSSSAG00000055270
ensembl_B,ENSSSAG00000064948
ensembl_A,ENSSSAG00000119911
ensembl_B,ENSSSAG00000005550
ensembl_A,ENSSSAG00000078122
ensembl_B,ENSSSAG00000070825
ensembl_A,ENSSSAG00000082023
ensembl_B,ENSSSAG00000005614
ensembl_B,ENSSSAG00000106483
ensembl_A,ENSSSAG00000104813
ensembl_B,ENSSSAG00000041429
ensembl_A,ENSSSAG00000067134
ensembl_B,ENSSSAG00000082017
ensembl_A,ENSSSAG00000005217
ensembl_B,ENSSSAG00000067422
ensembl_A,ENSSSAG00000121849
ensembl_B,ENSSSAG00000103324
ensembl_A,ENSSSAG00000093804
ensembl_B,ENSSSAG00000101791
ensembl_A,ENSSSAG00000052284
ensembl_B,ENSSSAG00000046592
ensembl_A,ENSSSAG00000074862
ensembl_B,ENSSSAG00000112015
ensembl_A,ENSSSAG00000113965
ensembl_B,ENSSSAG00000108027
ensembl_A,ENSSSAG00000100331
ensembl_B,ENSSSAG00000055541
ensembl_A,ENSSSAG00000050994
ensembl_B,ENSSSAG00000007930
ensembl_A,ENSSSAG00000061450
ensembl_B,ENSSSAG00000003343
ensembl_A,ENSSSAG00000073354
ensembl_B,ENSSSAG00000071029
ensembl_A,ENSSSAG00000050739
ensembl_B,ENSSSAG00000007605
ensembl_A,ENSSSAG00000075862
ensembl_B,ENSSSAG00000003941
ensembl_A,ENSSSAG00000099529
ensembl_B,ENSSSAG00000116873
ensembl_A,ENSSSAG00000080868
ensembl_B,ENSSSAG00000080488
ensembl_A,ENSSSAG00000005417
ensembl_B,ENSSSAG00000093364
ensembl_A,ENSSSAG00000072502
ensembl_B,ENSSSAG00000102427
ensembl_A,ENSSSAG00000045957
ensembl_B,ENSSSAG00000097178
ensembl_A,ENSSSAG00000081729
ensembl_B,ENSSSAG00000007980
ensembl_A,ENSSSAG00000039672
ensembl_B,ENSSSAG00000003580
ensembl_A,ENSSSAG00000104839
ensembl_B,ENSSSAG00000003634
ensembl_A,ENSSSAG00000098227
ensembl_B,ENSSSAG00000003648
ensembl_A,ENSSSAG00000053894
ensembl_B,ENSSSAG00000039163
ensembl_A,ENSSSAG00000075315
ensembl_B,ENSSSAG00000071867
ensembl_A,ENSSSAG00000006530
ensembl_B,ENSSSAG00000114915
ensembl_A,ENSSSAG00000100998
ensembl_B,ENSSSAG00000084714
ensembl_A,ENSSSAG00000006903
ensembl_B,ENSSSAG00000041029
ensembl_A,ENSSSAG00000051349
ensembl_B,ENSSSAG00000076499
ensembl_A,ENSSSAG00000071903
ensembl_B,ENSSSAG00000073684
ensembl_A,ENSSSAG00000038567
ensembl_B,ENSSSAG00000087031
ensembl_A,ENSSSAG00000106689
ensembl_B,ENSSSAG00000043788
ensembl_A,ENSSSAG00000009509
ensembl_B,ENSSSAG00000050640
ensembl_A,ENSSSAG00000064449
ensembl_B,ENSSSAG00000097950
ensembl_A,ENSSSAG00000100755
ensembl_B,ENSSSAG00000101621
ensembl_A,ENSSSAG00000059162
ensembl_B,ENSSSAG00000004126
ensembl_A,ENSSSAG00000080443
ensembl_B,ENSSSAG00000107874
ensembl_A,ENSSSAG00000007202
ensembl_B,ENSSSAG00000002771
ensembl_A,ENSSSAG00000073807
ensembl_B,ENSSSAG00000002955
ensembl_A,ENSSSAG00000078630
ensembl_B,ENSSSAG00000115843
ensembl_A,ENSSSAG00000065483
ensembl_B,ENSSSAG00000000630
ensembl_A,ENSSSAG00000000630
ensembl_B,ENSSSAG00000002728
ensembl_A,ENSSSAG00000074130
ensembl_B,ENSSSAG00000116914
ensembl_A,ENSSSAG00000045629
ensembl_B,ENSSSAG00000040278
ensembl_A,ENSSSAG00000007425
ensembl_B,ENSSSAG00000003456
ensembl_A,ENSSSAG00000103858
ensembl_A,ENSSSAG00000075855
ensembl_B,ENSSSAG00000005787
ensembl_A,ENSSSAG00000090366
ensembl_B,ENSSSAG00000088265
ensembl_A,ENSSSAG00000080786
ensembl_B,ENSSSAG00000081591
ensembl_A,ENSSSAG00000073416
ensembl_B,ENSSSAG00000084975
ensembl_A,ENSSSAG00000079415
ensembl_B,ENSSSAG00000005452
ensembl_A,ENSSSAG00000054585
ensembl_B,ENSSSAG00000106428
ensembl_A,ENSSSAG00000001522
ensembl_B,ENSSSAG00000008419
ensembl_A,ENSSSAG00000067261
ensembl_B,ENSSSAG00000064879
ensembl_A,ENSSSAG00000108755
ensembl_B,ENSSSAG00000113694
ensembl_A,ENSSSAG00000106518
ensembl_B,ENSSSAG00000116752
ensembl_A,ENSSSAG00000113001
ensembl_B,ENSSSAG00000054988
ensembl_A,ENSSSAG00000016373
ensembl_B,ENSSSAG00000066247
ensembl_A,ENSSSAG00000063986
ensembl_B,ENSSSAG00000105775
ensembl_A,ENSSSAG00000079172
ensembl_B,ENSSSAG00000067381
ensembl_A,ENSSSAG00000063158
ensembl_B,ENSSSAG00000071874
ensembl_A,ENSSSAG00000008334
ensembl_B,ENSSSAG00000088552
ensembl_A,ENSSSAG00000078780
ensembl_B,ENSSSAG00000048772
ensembl_A,ENSSSAG00000004824
ensembl_B,ENSSSAG00000049170
ensembl_A,ENSSSAG00000110495
ensembl_B,ENSSSAG00000109181
ensembl_A,ENSSSAG00000062699
ensembl_B,ENSSSAG00000095212
ensembl_A,ENSSSAG00000041927
ensembl_B,ENSSSAG00000067582
ensembl_A,ENSSSAG00000104746
ensembl_B,ENSSSAG00000118234
ensembl_A,ENSSSAG00000048510
ensembl_B,ENSSSAG00000002466
ensembl_A,ENSSSAG00000090269
ensembl_B,ENSSSAG00000088442
ensembl_A,ENSSSAG00000114215
ensembl_B,ENSSSAG00000069189
ensembl_A,ENSSSAG00000044046
ensembl_B,ENSSSAG00000106805
ensembl_A,ENSSSAG00000068492
ensembl_B,ENSSSAG00000002200
ensembl_A,ENSSSAG00000110664
ensembl_B,ENSSSAG00000070930
ensembl_A,ENSSSAG00000080932
ensembl_B,ENSSSAG00000015764
ensembl_A,ENSSSAG00000007959
ensembl_B,ENSSSAG00000002137
ensembl_A,ENSSSAG00000039042
ensembl_B,ENSSSAG00000002399
ensembl_A,ENSSSAG00000068164
ensembl_B,ENSSSAG00000070970
ensembl_A,ENSSSAG00000109406
ensembl_B,ENSSSAG00000048798
ensembl_A,ENSSSAG00000115011
ensembl_B,ENSSSAG00000002755
ensembl_A,ENSSSAG00000040610
ensembl_B,ENSSSAG00000002830
ensembl_A,ENSSSAG00000062871
ensembl_B,ENSSSAG00000005572
ensembl_A,ENSSSAG00000106156
ensembl_B,ENSSSAG00000004811
ensembl_A,ENSSSAG00000081861
ensembl_B,ENSSSAG00000081982
ensembl_A,ENSSSAG00000106725
ensembl_B,ENSSSAG00000004290
ensembl_A,ENSSSAG00000080046
ensembl_B,ENSSSAG00000059278
ensembl_A,ENSSSAG00000067266
ensembl_B,ENSSSAG00000095277
ensembl_A,ENSSSAG00000065170
ensembl_B,ENSSSAG00000102183
ensembl_A,ENSSSAG00000007030
ensembl_B,ENSSSAG00000063223
ensembl_A,ENSSSAG00000064657
ensembl_B,ENSSSAG00000096711
ensembl_A,ENSSSAG00000065412
ensembl_B,ENSSSAG00000003585
ensembl_A,ENSSSAG00000076798
ensembl_B,ENSSSAG00000003520
ensembl_A,ENSSSAG00000059660
ensembl_B,ENSSSAG00000001610
ensembl_A,ENSSSAG00000039962
ensembl_B,ENSSSAG00000001501
ensembl_A,ENSSSAG00000043763
ensembl_B,ENSSSAG00000002220
ensembl_A,ENSSSAG00000079510
ensembl_B,ENSSSAG00000009277
ensembl_A,ENSSSAG00000080379
ensembl_B,ENSSSAG00000003618
ensembl_A,ENSSSAG00000007628
ensembl_B,ENSSSAG00000003538
ensembl_A,ENSSSAG00000069974
ensembl_B,ENSSSAG00000110757
ensembl_A,ENSSSAG00000064360
ensembl_B,ENSSSAG00000002211
ensembl_A,ENSSSAG00000064699
ensembl_B,ENSSSAG00000114477
ensembl_A,ENSSSAG00000006571
ensembl_B,ENSSSAG00000016312
ensembl_A,ENSSSAG00000077347
ensembl_B,ENSSSAG00000024626
ensembl_A,ENSSSAG00000102689
ensembl_B,ENSSSAG00000057616
ensembl_A,ENSSSAG00000105533
ensembl_B,ENSSSAG00000042032
ensembl_A,ENSSSAG00000072642
ensembl_B,ENSSSAG00000007171
ensembl_A,ENSSSAG00000068519
ensembl_B,ENSSSAG00000003288
ensembl_A,ENSSSAG00000092453
ensembl_B,ENSSSAG00000102790
ensembl_A,ENSSSAG00000074341
ensembl_B,ENSSSAG00000002803
ensembl_A,ENSSSAG00000072118
ensembl_B,ENSSSAG00000004929
ensembl_A,ENSSSAG00000034849
ensembl_B,ENSSSAG00000002416
ensembl_A,ENSSSAG00000077601
ensembl_B,ENSSSAG00000100817
ensembl_A,ENSSSAG00000009969
ensembl_B,ENSSSAG00000015634
ensembl_A,ENSSSAG00000085483
ensembl_B,ENSSSAG00000008883
ensembl_A,ENSSSAG00000052678
ensembl_B,ENSSSAG00000116509
ensembl_A,ENSSSAG00000001101
ensembl_B,ENSSSAG00000007719
ensembl_B,ENSSSAG00000100732
ensembl_A,ENSSSAG00000068254
ensembl_B,ENSSSAG00000097340
ensembl_A,ENSSSAG00000020298
ensembl_B,ENSSSAG00000091452
ensembl_A,ENSSSAG00000064838
ensembl_B,ENSSSAG00000101610
ensembl_B,ENSSSAG00000071609
ensembl_A,ENSSSAG00000042461
ensembl_B,ENSSSAG00000002943
ensembl_A,ENSSSAG00000058859
ensembl_B,ENSSSAG00000073667
ensembl_A,ENSSSAG00000097068
ensembl_B,ENSSSAG00000066302
ensembl_A,ENSSSAG00000074827
ensembl_B,ENSSSAG00000110982
ensembl_A,ENSSSAG00000080079
ensembl_B,ENSSSAG00000002454
ensembl_A,ENSSSAG00000110153
ensembl_B,ENSSSAG00000092541
ensembl_A,ENSSSAG00000045077
ensembl_B,ENSSSAG00000003998
ensembl_A,ENSSSAG00000092471
ensembl_B,ENSSSAG00000107339
ensembl_A,ENSSSAG00000009331
ensembl_B,ENSSSAG00000023196
ensembl_A,ENSSSAG00000064833
ensembl_B,ENSSSAG00000078685
ensembl_A,ENSSSAG00000005912
ensembl_B,ENSSSAG00000072026
ensembl_A,ENSSSAG00000055437
ensembl_B,ENSSSAG00000071416
ensembl_A,ENSSSAG00000075935
ensembl_B,ENSSSAG00000075258
ensembl_A,ENSSSAG00000069311
ensembl_B,ENSSSAG00000110860
ensembl_A,ENSSSAG00000076834
ensembl_B,ENSSSAG00000076849
ensembl_A,ENSSSAG00000003974
ensembl_B,ENSSSAG00000076778
ensembl_A,ENSSSAG00000063827
ensembl_B,ENSSSAG00000076739
ensembl_A,ENSSSAG00000000377
ensembl_B,ENSSSAG00000068878
ensembl_A,ENSSSAG00000078354
ensembl_A,ENSSSAG00000074731
ensembl_B,ENSSSAG00000110322
ensembl_A,ENSSSAG00000074892
ensembl_B,ENSSSAG00000108515
ensembl_A,ENSSSAG00000103574
ensembl_B,ENSSSAG00000061218
ensembl_A,ENSSSAG00000082830
ensembl_B,ENSSSAG00000047219
ensembl_A,ENSSSAG00000074913
ensembl_B,ENSSSAG00000001748
ensembl_A,ENSSSAG00000102152
ensembl_B,ENSSSAG00000062824
ensembl_A,ENSSSAG00000095736
ensembl_B,ENSSSAG00000085319
ensembl_A,ENSSSAG00000079537
ensembl_B,ENSSSAG00000040168
ensembl_A,ENSSSAG00000105075
ensembl_B,ENSSSAG00000087715
ensembl_A,ENSSSAG00000001786
ensembl_B,ENSSSAG00000045734
ensembl_A,ENSSSAG00000081912
ensembl_B,ENSSSAG00000119299
ensembl_A,ENSSSAG00000069235
ensembl_B,ENSSSAG00000102403
ensembl_A,ENSSSAG00000113310
ensembl_B,ENSSSAG00000042297
ensembl_A,ENSSSAG00000075912
ensembl_B,ENSSSAG00000098973
ensembl_A,ENSSSAG00000000874
ensembl_A,ENSSSAG00000121830
ensembl_B,ENSSSAG00000112839
ensembl_A,ENSSSAG00000075167
ensembl_B,ENSSSAG00000093611
ensembl_A,ENSSSAG00000072638
ensembl_B,ENSSSAG00000114761
ensembl_A,ENSSSAG00000042751
ensembl_B,ENSSSAG00000052680
ensembl_A,ENSSSAG00000072714
ensembl_B,ENSSSAG00000087462
ensembl_A,ENSSSAG00000072227
ensembl_B,ENSSSAG00000004867
ensembl_A,ENSSSAG00000080689
ensembl_B,ENSSSAG00000083329
ensembl_A,ENSSSAG00000090224
ensembl_B,ENSSSAG00000068936
ensembl_A,ENSSSAG00000120518
ensembl_B,ENSSSAG00000061606
ensembl_A,ENSSSAG00000056648
ensembl_B,ENSSSAG00000062787
ensembl_A,ENSSSAG00000010201
ensembl_B,ENSSSAG00000102455
ensembl_A,ENSSSAG00000112678
ensembl_B,ENSSSAG00000062908
ensembl_A,ENSSSAG00000068222
ensembl_B,ENSSSAG00000063066
ensembl_A,ENSSSAG00000014558
ensembl_B,ENSSSAG00000120633
ensembl_A,ENSSSAG00000091713
ensembl_B,ENSSSAG00000009841
ensembl_A,ENSSSAG00000054536
ensembl_B,ENSSSAG00000069568
ensembl_A,ENSSSAG00000065392
ensembl_A,ENSSSAG00000004627
ensembl_B,ENSSSAG00000042100
ensembl_A,ENSSSAG00000009936
ensembl_B,ENSSSAG00000006771
ensembl_A,ENSSSAG00000005047
ensembl_B,ENSSSAG00000086953
ensembl_A,ENSSSAG00000109974
ensembl_B,ENSSSAG00000100830
ensembl_A,ENSSSAG00000073238
ensembl_A,ENSSSAG00000079625
ensembl_B,ENSSSAG00000111438
ensembl_A,ENSSSAG00000001291
ensembl_A,ENSSSAG00000075639
ensembl_B,ENSSSAG00000037934
ensembl_A,ENSSSAG00000010446
ensembl_B,ENSSSAG00000076371
ensembl_A,ENSSSAG00000116745
ensembl_B,ENSSSAG00000001541
ensembl_A,ENSSSAG00000054209
ensembl_B,ENSSSAG00000099004
ensembl_A,ENSSSAG00000058170
ensembl_B,ENSSSAG00000090011
ensembl_A,ENSSSAG00000065460
ensembl_B,ENSSSAG00000066547
ensembl_A,ENSSSAG00000083474
ensembl_B,ENSSSAG00000001009
ensembl_A,ENSSSAG00000085827
ensembl_B,ENSSSAG00000040316
ensembl_A,ENSSSAG00000071672
ensembl_B,ENSSSAG00000066232
ensembl_A,ENSSSAG00000048037
ensembl_B,ENSSSAG00000070750
ensembl_A,ENSSSAG00000042284
ensembl_B,ENSSSAG00000050860
ensembl_A,ENSSSAG00000090848
ensembl_B,ENSSSAG00000104629
ensembl_A,ENSSSAG00000042779
ensembl_B,ENSSSAG00000046134
ensembl_A,ENSSSAG00000051568
ensembl_B,ENSSSAG00000038396
ensembl_B,ENSSSAG00000064152
ensembl_A,ENSSSAG00000088113
ensembl_B,ENSSSAG00000064884
ensembl_A,ENSSSAG00000079840
ensembl_B,ENSSSAG00000068432
ensembl_A,ENSSSAG00000070083
ensembl_B,ENSSSAG00000040075
ensembl_A,ENSSSAG00000001855
ensembl_B,ENSSSAG00000086331
ensembl_A,ENSSSAG00000005357
ensembl_B,ENSSSAG00000075033
ensembl_A,ENSSSAG00000074981
ensembl_B,ENSSSAG00000087847
ensembl_A,ENSSSAG00000078071
ensembl_B,ENSSSAG00000075036
ensembl_A,ENSSSAG00000064246
ensembl_B,ENSSSAG00000075725
ensembl_A,ENSSSAG00000070563
ensembl_B,ENSSSAG00000075825
ensembl_A,ENSSSAG00000057301
ensembl_B,ENSSSAG00000122198
ensembl_A,ENSSSAG00000069154
ensembl_B,ENSSSAG00000064646
ensembl_A,ENSSSAG00000073889
ensembl_B,ENSSSAG00000006864
ensembl_A,ENSSSAG00000104138
ensembl_B,ENSSSAG00000056122
ensembl_A,ENSSSAG00000080849
ensembl_B,ENSSSAG00000083658
ensembl_A,ENSSSAG00000062710
ensembl_B,ENSSSAG00000063522
ensembl_A,ENSSSAG00000079063
ensembl_B,ENSSSAG00000071138
ensembl_A,ENSSSAG00000058417
ensembl_B,ENSSSAG00000121571
ensembl_A,ENSSSAG00000100077
ensembl_B,ENSSSAG00000044376
ensembl_A,ENSSSAG00000049900
ensembl_B,ENSSSAG00000063825
ensembl_A,ENSSSAG00000075300
ensembl_B,ENSSSAG00000070601
ensembl_A,ENSSSAG00000093105
ensembl_B,ENSSSAG00000121279
ensembl_A,ENSSSAG00000092726
ensembl_B,ENSSSAG00000108327
ensembl_A,ENSSSAG00000063504
ensembl_A,ENSSSAG00000075009
ensembl_B,ENSSSAG00000097816
ensembl_A,ENSSSAG00000117742
ensembl_B,ENSSSAG00000047682
ensembl_A,ENSSSAG00000001593
ensembl_B,ENSSSAG00000095995
ensembl_A,ENSSSAG00000068810
ensembl_B,ENSSSAG00000054732
ensembl_A,ENSSSAG00000047338
ensembl_B,ENSSSAG00000075086
ensembl_A,ENSSSAG00000071310
ensembl_B,ENSSSAG00000112704
ensembl_A,ENSSSAG00000097666
ensembl_B,ENSSSAG00000064822
ensembl_A,ENSSSAG00000113251
ensembl_B,ENSSSAG00000042261
